,Ox_Chamber,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,photo_soft_Chamber,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,temp_softbake,pr_thickness,lithography_Chamber,Line_CD,Wavelength,exp_time,lense,Etching_Chamber,Thin F4,Temp_Etching,Source_Power,etching_rate1,etching_rate2,etching_rate3,etching_rate4,etching_uni,Chamber_Num,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,flux_rate1,flux_rate2,flux_rate3,flux_rate4,Error_message,target_rate,Target
486,2,dry,872.16752949,O2,22.1,0.219,226,7151.99,19,1,3,0.54712,16.624,15.066,19.999,201.343,90,91.995,1.9429726718898,2,38.42,436,47786.908,0.789650507205561,2,191,71.52,52.092,146.199,205,225.8,119.1,0.306565589090058,2,32198.19,105.23,919,158,3.30752833333333E+015,8600488571428571,-1298655937500000,833286111111111,none,0.0255,51
487,2,dry,870.85492249,O2,22.1,0.219,226,7153.85,19,2,3,0.80815,16.706,14.957,20.004,201.388,90,92.461,1.95523397205916,3,40.362,436,47949.1,0.786465576798544,1,180,71.539,52.101,144.285,207.5,223.3,122.3,0.289653491256623,1,32199.503,105.251,924,158,531124333333333,-426451617142857,938754353750000,830411944444445,none,0.0135,27
488,3,dry,871.32505019,O2,22.11,0.219,226,7154.4,19,3,1,0.81602,15.742,15.039,19.998,201.048,90,92.843,1.9531958896684,1,49.535,436,48191.516,0.807989459073295,1,241,71.544,52.168,145.04,206.7,226.5,113.1,0.328058552955131,1,32200.371,105.42,929,158,1.75621933333333E+015,7350777857142857,-869223437500000,832841111111111,none,0.0255,51
489,3,dry,871.90263189,O2,22.1,0.22,227,7169.53,19,4,1,0.67929,16.097,15.052,19.995,202.063,90,92.313,1.96121821048293,2,48.873,436,48266.944,0.801816961371181,2,210,71.695,52.326,147.553,204.8,219.8,123.8,0.275880698840295,2,32202.607,105.815,929,159,-211513966666667,8402693014285714,-916303437500000,837516388888889,none,0.0585,117
490,3,dry,872.37282303,O2,22.09,0.22,227,7160.79,19,5,1,0.89418,16.81,14.916,19.998,201.574,90.001,91.672,1.94783434002782,3,38.145,436,47816.556,0.782486656448875,3,136,71.608,52.369,143.979,208.1,221.2,129.2,0.261929538107189,3,32201.147,105.922,921,159,3.23936866666667E+015,-916696428571429,770259218750000,835276666666667,none,0.024,48
491,3,dry,871.87443868,O2,22.08,0.219,226,7156.05,19,6,2,1.02064,16.806,14.863,19.999,200.921,90,91.667,1.9306647416342,1,40.408,436,47572.396,0.779451094806996,3,198,71.56,51.699,143.005,208.5,225.3,119,0.30554537550032,3,32200.629,104.247,917,156,1.60768233333333E+015,1.49E+16,-2526905000000000,834640833333333,none,0.0285,57
492,3,dry,871.70721459,O2,22.05,0.217,224,7139.67,19,7,2,0.92089,17.095,14.914,20,200.286,90.001,91.31,1.93040505396945,2,24.251,436,47244.96,0.790075492075688,2,186,71.397,51.598,141.067,208.4,225.7,120.2,0.30343689016016,2,32201.877,103.995,911,156,3.15400933333333E+015,-1.47378295714286E+015,928492834375000,832430833333333,none,0.0465,93
493,3,dry,870.5105735,O2,22.03,0.217,224,7134.83,19,8,2,0.84419,16.473,14.978,19.996,199.381,90.001,91.497,1.92797185593703,3,30.525,436,47354.396,0.790253062230616,1,195,71.348,51.548,140.283,209,228.4,116.3,0.323062668682086,1,32199.828,103.871,913,156,-310058516666667,851673792857143,750816687500000,831387222222222,none,0.0375,75
494,3,dry,871.45617462,O2,22.04,0.217,224,7136.27,19,9,3,0.8699,17.239,14.966,19.995,199.125,90,91.532,1.93317823094996,1,36.502,436,47490.864,0.787370291579833,1,270,71.363,51.571,141.627,208.1,227.1,109.8,0.341670222697331,1,32202.069,103.928,914,156,-304981699333333,1.96665834257143E+015,506311875000000,834058611111111,none,0.0225,45
495,3,dry,871.28892543,O2,22.03,0.218,225,7149.56,19,10,3,0.79198,16.812,15.039,19.997,199.951,90,91.009,1.92120128116013,2,24.124,436,47220.108,0.787866850502265,2,185,71.496,51.729,145.756,204.6,218.7,127.4,0.262184545757377,2,32200.463,104.322,910,156,661024000000000,4568692571428571,-192379062500000,834870000000000,none,0.048,96
496,3,dry,872.20621228,O2,22.05,0.217,224,7136.4,19,11,3,0.97443,16.467,14.944,20.003,198.914,90,90.769,1.91915332458456,3,29.507,436,47106.312,0.785516233701889,3,363,71.364,51.523,143.44,204.6,214.8,114.5,0.296158502376945,3,32201.824,103.807,908,156,2.55034976666667E+015,4895875428571429,-403053125000000,836108333333333,[['Center']],0.1035,207
497,1,dry,871.50211527,O2,22.06,0.216,223,7129.76,19,12,1,1.23171,16.468,14.918,20.003,198.11,90,91.265,1.91553712442719,1,37.901,436,47490.864,0.780225227401653,3,243,71.298,51.41,140.876,207.5,218.7,121.6,0.281990369927223,3,32198.962,103.525,915,155,2.94652633333333E+015,3.63307642857143E+015,-166620312500000,830624722222222,none,0.063,126
498,1,dry,871.50470097,O2,22.05,0.219,226,7155.64,19,13,1,0.71339,17.202,15.109,20.006,200.097,90,91.5,1.93511947258986,2,34.094,436,47603.352,0.785986367823593,2,281,71.556,51.932,146.764,203.7,215.4,121.6,0.272887016629234,2,32203.539,104.83,916,157,-571675533333333,30703257142857.1,916812025000000,834726944444444,none,0.0765,153
499,1,dry,871.80098572,O2,22.03,0.219,226,7156.04,19,14,1,1.04384,17.96,15.011,19.997,199.352,89.999,90.816,1.92885241999127,3,29.246,436,47234.06,0.794039603635827,1,326,71.56,51.904,146.004,204.3,213.9,118.8,0.278475675105856,1,32200.183,104.759,911,157,-441292733333333,1.64E+16,-2660173750000000,831661944444445,none,0.078,156
500,1,dry,870.53538305,O2,22.04,0.218,225,7145.57,19,15,2,0.97059,16.942,14.933,20,198.157,90.001,91.354,1.91608158612332,1,43.378,436,47729.356,0.78774300787743,1,345,71.456,51.51,141.657,207.7,216,114.7,0.297916204082893,1,32195.713,103.775,919,156,813781333333333,2706861857142857,219972500000000,834849166666667,none,0.09,180
501,1,dry,871.4795899,O2,22.04,0.22,227,7164.8,19,16,2,0.84388,16.878,14.954,19.999,200.323,90,91.072,1.92111928634081,2,42.33,436,47929.044,0.788222936925894,2,325,71.648,52.03,145.38,205.4,221.5,111.7,0.321062019357291,2,32200.514,105.075,920,158,735496933333333,4490101142857143,-134397187500000,835915277777778,[['Loc']],0.108,216
502,1,dry,871.14314497,O2,21.96,0.22,227,7165.1,19,17,2,1.00622,15.955,15.007,20.003,199.256,90,90.916,1.9278368890753,3,38.55,436,47849.692,0.784483068840189,3,365,71.651,52.084,145.61,205.2,211.9,117.3,0.278231202482316,3,32201.656,105.21,920,158,2.69917233333333E+015,7732587571428571,-1039206875000000,831424444444444,[['Edge-Loc']],0.108,216
503,1,dry,871.01062097,O2,21.94,0.22,227,7163.31,19,18,3,1.05465,16.326,15.055,20.003,199.396,90,90.657,1.90713778544427,1,39.991,436,47564.548,0.780610774219076,3,625,71.633,51.986,144.431,204.2,216.2,89,0.389091370705886,3,32199.318,104.965,915,157,2.76276433333333E+015,3786986000000000,-182100625000000,832259722222222,[['Loc']],0.1995,399
504,1,dry,871.47482083,O2,22.13,0.213,220,7099.49,19,19,3,0.57505,16.868,15.11,20,202.855,89.999,92.945,1.96910764392466,2,19.408,436,46976.82,0.792408868436501,2,50,70.995,50.934,139.649,207.2,220.9,137.2,0.237463986756489,2,32302.153,102.335,916,154,1.15529316666667E+015,839476428571429,633850437500000,830093333333333,none,0.009,18
505,1,dry,871.39598595,O2,22.14,0.213,220,7094.95,19,20,3,0.79649,17.421,15.069,20.001,203.441,90,93.683,1.99976379183919,3,28.894,436,47230.572,0.797268805760816,1,214,70.95,51.06,137.295,208.6,218.3,123.9,0.274380717778795,1,32298.512,102.651,920,154,1.27664266666667E+015,-744745842857143,936522809375000,831697222222222,none,0.0375,75
506,2,dry,872.38893671,O2,22.14,0.213,220,7101.12,19,21,1,0.81782,17.509,15.029,20.001,204.091,90,93.935,2.01200879294153,1,39.421,436,47586.784,0.78740299682691,1,136,71.011,51.492,139.912,206.9,218.3,131.4,0.249529082054581,1,32298.272,103.731,928,156,128691333333333,985309428571429,680870281250000,831129444444445,none,0.0285,57
507,2,dry,872.88028814,O2,22.14,0.215,222,7115.89,19,22,1,0.76717,16.877,14.896,19.995,205.684,90,92.576,2.00530295284527,2,19.43,436,46854.304,0.787331901930227,2,95,71.159,51.537,139.189,209.1,229.5,124.3,0.29967710646371,2,32302.224,103.843,913,156,404031333333333,2588419857142857,321524687500000,834218333333333,none,0.0045,9
508,2,dry,871.80845558,O2,22.15,0.213,220,7097.42,19,23,1,0.88754,16.717,14.888,20.002,202.524,90.001,92.969,1.98017406840705,3,28.585,436,47116.776,0.794428794764058,3,151,70.974,51.127,138.542,208.1,217.6,130.4,0.251064577149093,3,32300.691,102.818,918,154,1882218000000000,1.36E+16,-2280098750000000,833045277777778,none,0.0105,21
509,2,dry,872.3073461,O2,22.23,0.213,220,7094.98,19,24,2,0.96266,16.684,14.95,19.999,203.733,89.999,93.218,1.98075645995261,2,25.438,436,47290.74,0.789175980813611,2,53,70.95,51.203,137.798,208.6,228.9,128.9,0.284011030988444,2,32299.17,103.007,920,155,6053451333333333,5345274285714286,-863105000000000,834006388888889,none,0.012,24
510,2,dry,871.55135347,O2,22.16,0.212,219,7090.85,19,25,2,0.96179,17.103,14.937,20,204.448,90,93.574,2.00981788781733,3,32.084,436,47583.296,0.800425914706908,1,148,70.909,51.425,136.885,209.3,226,122.1,0.299300719445185,1,32299.206,103.562,924,155,2.26104666666667E+015,128756714285714,655978781250000,835843333333333,none,0.009,18
511,2,dry,872.24084414,O2,22.17,0.214,221,7105.36,19,26,3,1.11455,16.597,14.956,19.997,204.603,90,92.934,1.98341628522615,1,14.799,436,46971.152,0.797429205295954,1,188,71.054,51.231,137.836,208.9,225,120,0.30358402627592,1,32302.035,103.077,913,155,4852780666666667,1.49E+16,-2834454375000000,832109722222222,none,0.036,72
512,2,dry,871.7324708,O2,22.15,0.21,217,7069.29,19,27,3,0.90259,16.756,14.922,19.995,202.727,90,92.755,1.97859870889866,2,17.83,436,46740.508,0.792502490202779,2,221,70.693,51.008,138.329,205.1,225.7,115.7,0.321248077987352,2,32299.62,102.519,910,154,-15135866666666.7,6351313100000000,-478288750000000,834144722222222,none,0.033,66
513,2,dry,871.65186099,O2,22.15,0.21,217,7066.5,20,1,3,0.6718,16.343,14.994,20.003,202.346,89.999,92.354,1.95920098313338,3,30.393,436,46626.712,0.771105475202592,3,256,70.665,50.887,134.65,208.1,219.8,118.5,0.297481829527935,3,32301.028,102.218,907,153,1491202000000000,-902816307714286,936108442312500,834449166666667,none,0.048,96
514,3,dry,871.34130369,O2,22.15,0.209,216,7058.56,20,2,1,0.86882,15.891,15.017,20.001,201.798,90,92.819,1.96828605859495,1,23.104,436,47011.264,0.775207581387906,3,191,70.586,50.914,134.456,207.8,230.8,113.7,0.341023594988613,3,32301.566,102.284,912,153,5636945333333333,9.69855142857143E+015,-1778223437500000,832276388888889,none,0.0435,87
515,3,dry,872.00342328,O2,22.15,0.211,218,7074.84,20,3,1,1.02722,16.954,14.899,19.997,203.082,90,92.306,1.98200032356499,2,16.981,436,46693.856,0.795810677369955,2,224,70.748,51.262,137.284,206.3,222.1,119.4,0.299817248687752,2,32299.398,103.155,907,155,528383633333333,645904428571429,737734968750000,833470277777778,none,0.0465,93
516,3,dry,871.39330333,O2,22.15,0.21,217,7069.3,20,4,1,0.64198,16.406,14.939,20.001,202.085,89.999,93.387,1.95965524957056,3,32.751,436,47581.988,0.793988993418633,1,122,70.693,50.996,135.23,208.7,222.2,128.6,0.269457199199689,1,32297.597,102.491,923,154,2.30415566666667E+015,-1.07415052857143E+015,927761240625000,837500277777778,none,0.0225,45
517,3,dry,871.74126662,O2,22.17,0.213,220,7097.98,20,5,2,0.84431,16.443,14.913,20.004,204.517,89.998,93.2,1.99877604768737,1,30.79,436,47329.98,0.788790491094447,1,236,70.98,51.72,138.398,207.8,224.5,115.5,0.317692561039234,1,32298.998,104.3,919,156,41221000000000,-210094285714286,940377500000000,830774166666667,none,0.0345,69
518,3,dry,872.03760846,O2,22.17,0.212,219,7090.83,20,6,2,0.95386,16.222,15.128,20.001,202.992,90.001,93.177,1.98501489916462,2,25.231,436,47313.848,0.793578566098178,2,286,70.908,51.437,141.083,204.5,228.6,106.3,0.359450566729808,2,32298.324,103.594,919,155,212419000000000,4170365000000000,-26828750000000,833088611111111,none,0.0345,69
519,3,dry,871.47797396,O2,22.15,0.213,220,7098.35,20,7,3,0.9912,17.019,14.931,20.005,203.729,90,92.822,1.96919256543531,1,31.899,436,47265.452,0.774479136136024,3,174,70.984,51.358,136.935,209.4,220.3,125.8,0.272949807563165,3,32301.632,103.396,917,155,-140456246666667,-4153324742857.14,935460019162500,835140000000000,none,0.024,48
520,3,dry,871.63700975,O2,22.14,0.213,220,7092.88,20,8,3,1.08232,16.593,14.963,20.001,203.311,90,93.28,1.98882648766079,2,28.066,436,47475.168,0.802479588305885,2,136,70.929,51.567,137.588,208.7,229.9,119.5,0.317383654741781,2,32300.207,103.917,921,156,927230200000000,4.32664142857143E+015,-122780000000000,839604444444445,none,0.012,24
521,3,dry,872.25252384,O2,22.16,0.213,220,7092.86,20,9,3,0.90366,16.864,14.986,19.997,203.885,90,92.893,2.00937892494909,3,29.83,436,47319.516,0.794187133075526,1,208,70.929,51.831,137.386,208.7,228.2,114.2,0.331161417951854,1,32296.267,104.578,920,157,1.19887463333333E+015,4.07472371428571E+015,-81362812500000,830606111111111,none,0.0195,39
522,1,dry,872.18789019,O2,22.17,0.214,221,7104.71,20,10,1,1.07572,17.768,15.056,20.002,203.915,90,93.599,1.99118034054114,1,38.256,436,47686.628,0.803754788424456,1,404,71.047,51.579,141.771,203.8,218.9,105.6,0.33817311896799,1,32299.096,103.946,926,156,-28604000000000,-34893880000000,932671051875000,835916111111111,[['Center']],0.102,204
523,1,dry,871.87633821,O2,22.18,0.214,221,7110.86,20,11,1,1.15825,16.266,15.075,19.995,204.393,90,93.526,2.00741589287961,2,32.194,436,47603.788,0.798324251479463,2,111,71.109,51.717,142.986,205,237.1,114.9,0.34914984013966,2,32301.184,104.294,926,156,1.72822133333333E+015,8537172857142857,-1136699062500000,836324722222222,none,0.009,18
524,1,dry,872.15129608,O2,22.16,0.215,222,7113.27,20,12,1,0.91222,16.985,15.119,20.003,203.99,90,92.831,1.98710712394847,3,30.328,436,47072.304,0.777395617699658,3,217,71.133,51.574,139.327,208.2,230.1,112,0.342503991288044,3,32299.768,103.934,917,156,-263066750000000,-9989971042857.14,938676976478125,832283611111111,none,0.033,66
525,1,dry,872.35149589,O2,22.18,0.213,220,7094.59,20,13,2,1.02492,15.778,15.15,19.995,203.293,89.999,93.502,1.98765088298507,1,37.438,436,47546.236,0.790926835639599,3,177,70.946,51.451,138.559,207.6,231,114.6,0.336533388073014,3,32299.45,103.629,923,155,395558533333333,7594719428571429,-786909062500000,830318333333333,none,0.0255,51
526,1,dry,871.86829051,O2,22.18,0.214,221,7103.3,20,14,2,1.09122,16.053,15.03,19.999,204.02,90,93.504,1.99191741626692,2,32.18,436,47594.196,0.796537619046749,2,193,71.033,51.592,140.73,205.9,212.6,131.8,0.233853812424931,2,32300.321,103.98,925,156,2.18170563333333E+015,7029459857142857,-833746875000000,832837500000000,none,0.0465,93
527,1,dry,871.88747133,O2,22.18,0.215,222,7113.74,20,15,2,0.94038,16.584,15,19.998,204.503,90,93.713,1.99381967787373,3,35.603,436,47779.932,0.797721006226249,1,237,71.137,51.717,142.274,205,215.3,125.1,0.262333605749236,1,32298.304,104.293,928,156,5015582000000000,1.19E+16,-2176597500000000,827700833333333,none,0.063,126
528,1,dry,872.34676392,O2,22.17,0.216,223,7123.39,20,16,3,1.07401,17.535,15.027,20,205.225,90,93.573,2.00981248853568,1,46.454,436,47849.256,0.78805909720239,1,255,71.234,51.851,139.439,208.8,215.9,122.7,0.271388200145886,1,32298.664,104.627,928,157,375219366666667,328897285714286,801961437500000,834730000000000,none,0.057,114
529,1,dry,871.88710537,O2,22.16,0.216,223,7124.91,20,17,3,0.92206,17.288,14.912,20.001,204.475,90,93.338,1.99252645230202,2,34.835,436,47688.808,0.796162351381506,2,256,71.249,51.735,141.591,206.6,216.1,122.6,0.272241156165971,2,32298.65,104.337,927,157,1.19040633333333E+015,-525262428571429,889766000000000,836032500000000,none,0.0675,135
530,1,dry,872.02274768,O2,22.17,0.215,222,7116.95,20,18,3,0.79623,17.265,15,20.002,203.917,90.001,93.463,1.9968815696545,3,34.207,436,47688.372,0.795852803738318,3,151,71.169,51.714,140.595,207.7,224.8,123.5,0.290843316417718,3,32299.38,104.284,927,156,7971100000000,1.05146611428571E+015,682393375000000,840866111111111,none,0.027,54
531,2,dry,871.85757574,O2,22.15,0.215,222,7115.27,20,19,1,1.05757,16.547,14.913,19.99,204.601,90,93.421,2.00067921347939,1,42.31,436,47659.596,0.782756379644025,3,206,71.153,51.744,139.027,208.4,212.2,131.3,0.234178140382414,3,32296.996,104.359,926,157,-542070134000000,39871786000000,925713809375000,836019722222222,none,0.0585,117
532,2,dry,872.37015214,O2,22.15,0.215,222,7119.63,20,20,1,0.92897,16.544,15.001,19.999,203.783,90,93.335,1.99036434040564,2,32.788,436,47652.62,0.803990448003393,2,158,71.196,51.704,142.663,205.6,224.3,123.6,0.289300063347233,2,32300.456,104.261,925,156,3.11792366666667E+015,8640591428571429,-1283320000000000,833353888888889,none,0.0375,75
533,2,dry,871.55553967,O2,22.16,0.215,222,7117.36,20,21,1,0.83374,16.461,14.99,19.999,204.443,90,93.584,1.99356201900835,3,36.083,436,47839.664,0.802736669231987,1,278,71.174,51.699,142.836,204.8,219.5,116.8,0.300320497824358,1,32302.568,104.247,929,156,4780857666666667,9.67690571428571E+015,-1681020000000000,834205555555556,none,0.06,120
534,2,dry,871.89502628,O2,22.15,0.216,223,7128.7,20,22,2,0.79838,16.131,14.99,19.998,204.517,90.001,93.311,2.00160646055624,1,36.508,436,47583.296,0.798985508308716,1,381,71.287,51.796,141.57,205.7,213.7,113.8,0.296100893637832,1,32302.655,104.49,925,157,4369112000000000,6535740000000000,-959262187500000,834420000000000,[['Scratch']],0.129,258
535,2,dry,871.71331546,O2,22.15,0.215,222,7116.96,20,23,2,0.98389,17.234,15.04,20.003,203.741,90,93.575,2.006598803362,2,36.34,436,47675.292,0.784158558299311,2,297,71.17,51.694,140.896,206.3,213.6,121.2,0.270969331198423,2,32300.28,104.234,926,156,-241385333333333,-206736296000000,930558033500000,839390000000000,none,0.078,156
536,2,dry,871.95457199,O2,22.12,0.215,222,7116.42,20,24,2,0.87622,16.95,15.079,20.005,204.076,89.999,92.839,1.98486643880429,3,30.242,436,47380.12,0.795248934804179,3,212,71.164,51.679,141.842,205.9,218.4,124.3,0.27257901460224,3,32298.299,104.196,922,156,-410570850000000,-2262348123240.08,934798437089459,835736944444444,none,0.045,90
537,2,dry,871.02012613,O2,22.12,0.215,222,7111.94,20,25,3,0.90867,16.656,14.903,19.994,203.471,90.001,93.256,1.98706737013485,2,33.182,436,47621.228,0.794727095090191,2,177,71.119,51.595,142.494,204.7,226.3,120,0.306563575171523,2,32299.462,103.987,926,156,331824333333333,-343033531428571,938392022500000,831005277777778,none,0.0585,117
538,2,dry,871.57254079,O2,22.14,0.216,223,7125.58,20,26,3,0.71989,16.692,14.96,19.998,203.888,90,93.546,1.99324083973053,3,37.54,436,47898.088,0.800278996347351,1,190,71.256,51.811,140.358,208.6,217.1,127.5,0.258377814112158,1,32299.684,104.527,931,157,1.92735156666667E+015,3266568142857143,21160625000000,834210277777778,none,0.033,66
539,3,dry,872.09571008,O2,22.15,0.217,224,7140.2,20,27,1,0.96888,17.26,14.965,20.001,205.056,90,93.38,1.99197657413697,1,43.585,436,47863.644,0.802420512518496,1,204,71.402,51.834,141.22,208.7,225.3,118.4,0.308237940082466,1,32302.118,104.586,929,157,814769333333333,-461167471428571,907957321875000,834054722222222,none,0.051,102
540,3,dry,872.38198465,O2,22.16,0.216,223,7128.7,21,1,1,1.00154,16.862,14.931,19.998,204.702,89.999,93.529,1.99652171277895,2,47.83,436,48191.08,0.795156113218558,2,205,71.287,51.867,144.57,204.2,215,128.6,0.249577538021578,2,32302.213,104.667,934,157,4847013333333333,659320000000000,278959687500000,832113333333333,none,0.06,120
541,3,dry,871.89002411,O2,22.17,0.219,226,7160.26,21,2,1,0.93292,16.674,14.908,19.998,204.234,90,93.645,2.00629555578125,3,37.494,436,47926.864,0.804560158402395,3,215,71.603,52.199,145.726,206,223.7,119.1,0.301212625589251,3,32301.804,105.498,933,158,3899762000000000,7145511428571429,-1028309687500000,829972500000000,none,0.0555,111
542,3,dry,871.78597335,O2,22.17,0.219,226,7151.57,21,3,2,0.99309,16.873,14.917,19.998,204.556,89.998,93.474,1.99352559788342,1,45.14,436,47936.02,0.803397856991496,3,174,71.516,51.977,144.557,206.9,218.9,127.4,0.262268956097897,3,32300.133,104.943,931,157,4436497000000000,-2.20504116417143E+015,940874629662500,830330555555556,none,0.027,54
543,3,dry,871.95621598,O2,22.16,0.217,224,7136.08,21,4,2,1.0494,16.78,14.912,20.001,204.212,89.999,93.241,1.9922782613612,2,39.937,436,47878.904,0.796413945281247,2,204,71.361,52.042,144.008,205.4,226.5,117.3,0.31505695260297,2,32300.191,105.104,928,158,3.11552966666667E+015,-1.38137114285714E+015,902956500000000,835485833333333,none,0.057,114
544,3,dry,872.12697923,O2,22.16,0.216,223,7126.92,21,5,2,0.93368,16.36,14.966,19.999,204.238,90.001,94.516,2.0101321943593,3,45.357,436,48503.692,0.819476474822713,1,277,71.269,52.165,142.092,206.7,218.3,117.9,0.293142109688872,1,32299.577,105.413,938,158,967625333333333,-172630142857143,861027937500000,837978055555556,none,0.0585,117
545,3,dry,872.0913097,O2,22.17,0.218,225,7144.15,21,6,3,0.51565,16.591,15.14,20.001,206.204,89.999,94.396,2.03317291196886,1,54.056,436,48472.736,0.810945532731696,1,235,71.441,52.573,142.215,207.9,222.3,118.5,0.300471114391785,1,32299.568,106.433,938,160,-544695233333333,-31391793453901.7,942294289193041,829075555555555,none,0.0705,141
